,id,file,page_link,page_number,marginal_text,merged,text_line,final_target
1306,i-U2kfnbAC84jTNFcopKsGbz,riksdagen-records\data\197879\prot-197879--061.xml,https://betalab.kb.se/prot-197879--61/prot_197879__61-037.jp2/_view ,38,0.0,0.0,Ett annat argument är att vi nu i Norrbotten har massor av byggnadsarbetare som går utan jobb. Ett utvidgat projekt kan ge anläggarkåren många nya och efterlängtade jobb.,0.0
1307,i-8nRaj6aKYL16kGxLZjEXqd,riksdagen-records\data\1918\prot-1918--ak--022.xml,https://betalab.kb.se/prot-1918--ak--22/prot_1918__ak__22-054.jp2/_view ,55,0.0,0.0,"rar! Den nu föreliggande frågan har tidigare varit föremål för riksdagens behandling. Det har rått och råder olika meningar om, huru-",0.0
1308,i-9AGD2DcuWNkZ7Km8jpJesN,riksdagen-records\data\1909\prot-1909--ak--040.xml,https://betalab.kb.se/prot-1909--ak--40/prot_1909__ak__40-048.jp2/_view ,49,0.0,0.0,bord å skeppsgossebriggarna. Och när vi stå inför eventualiteten,0.0
1309,i-U9yVCj6oeuNQb2fJBz5LyD,riksdagen-records\data\197576\prot-197576--020.xml,https://betalab.kb.se/prot-197576--20/prot_197576__20-021.jp2/_view ,22,0.0,0.0,Herr AF UGGLAS (m):,0.0
1310,i-9hZUXnbjPuK3yWfVt7pFjf,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,Herr Gustafson i Vimmerby:,0.0
1311,i-VZFXDWbSC6hvGH582DxycW,riksdagen-records\data\197576\prot-197576--071.xml,https://betalab.kb.se/prot-197576--71/prot_197576__71-042.jp2/_view ,43,0.0,0.0,"Tisdagen den 24 februari Herr talmannen 7 Carlsson, bostadsminister 7, 9, 17, 24, 29, 31, 32 ""Danell (m) 12, 22, 27 ”— Glimnér (c) 33 ""- Granstedt (ce) 9,720,:26, 29,.32 ” Karlsson i Malung (s) 8 Fröken Rogestam (c) 34 Herr Romanus (fp) 15, 23, 28, 30",0.0
1312,i-Hz87vRptFjQ5r5KKreyfz7,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,"kanslister, därav en tillika registrator och en kansliskrivare.",0.0
1313,i-Dyu9jHetpvKMo3MiaBXvQ6,riksdagen-records\data\1916\prot-1916--ak--057.xml,https://betalab.kb.se/prot-1916--ak--57/prot_1916__ak__57-017.jp2/_view ,18,0.0,0.0,"Här gäller det icke några nyanskaffningar utöver de som redan beslutats av 1914 års riksdag, och det synes mig därför icke kunna bli någon frukt av en diskussion om vad som redan beslutats, så mycket mera som de fartyg, gentemot vilka kritiken riktar sig, för länge sedan äro beställda och under byggnad. Jag vill dock säga med allt erkännande för undervattensvapnets betydelse, som jag icke alls uttalat någon ringaktning för, att det som är det avgörande för stormakterna i detta krig, vad beträffar kriget till sjöss, är dock i alla fall till sist de stora artillerifartygen och icke undervattensbåtarna. Därom tror jag nog, att meningarna äro ganska eniga.",0.0
1314,i-6cdqceVtNLRp3eEovWeaY3,riksdagen-records\data\198485\prot-198485--030.xml,https://betalab.kb.se/prot-198485--30/prot_198485__30-035.jp2/_view ,36,0.0,0.0,"Herr talman! Det är nödvändigt att vidta åtgärder, inte minst på den grunden att det normala utsläppet från jordbruket genom handelsgödsel, bekämpningsmedel m. m. är ett av våra stora miljöproblem just nu. Det är inte bra att utöver detta få ett tungmetallproblem som härstammar från rötslammet. Jag kan förstå lantbrukarnas oro på detta område.",0.0
1315,i-GSqi8pq98jNmHN7JhuNkb1,riksdagen-records\data\1944\prot-1944--ak--004.xml,https://betalab.kb.se/prot-1944--ak--4/prot_1944__ak__4-002.jp2/_view ,3,0.0,0.0,"» Carlsson i Bakeröd, » Edberg,",0.0
1316,i-GCwMNFdeFGvPCAcDqrABRw,riksdagen-records\data\1903\prot-1903--ak--006.xml,https://betalab.kb.se/prot-1903--ak--6/prot_1903__ak__6-009.jp2/_view ,10,0.0,0.0,"herr S. J. Enander, n:o 95, om tillägg till 8 och 12 $$ bevillningsförordningen;",0.0
1317,i-W3RfAGKYCYNTC2cgkS2ErS,riksdagen-records\data\1893\prot-1893--fk--023.xml,https://betalab.kb.se/prot-1893--fk--23/prot_1893__fk__23-013.jp2/_view ,14,0.0,0.0,"Motiveringen till motionen synes mig allt annat än öfvertygande. Genomläser man t. ex. det yttrande, som motionärerna citera efter den bekante kännaren af folkrätten Emile de Laveleye, så framgår af detta, att Laveleye sjelf erkänner, att den krigförande kan vara berättigad att taga de fiendtliga handelsfartygen i besittning, fastän icke att konfiskera dem jemte deras besättningar. Men hvad fredsvännerna åsyfta, det är att förekomma, att enskildes fartyg skola kunna tagas i besittning af örlogsmän. Föga lyckligare äro motionärerna med sin historik öfver staternas uppfattning i senaste tider om den internationella grundsats, hvarom fråga är. Af denna historik framgår i sjelfva verket, att staterna i allmänhet blott då vilja erkänna, att enskild egendom är okränkbar till sjös, då deras örlogsflottor äro underlägsna grannarnes. Typiskt i detta fall är Tyskland. Ar 1870, under kriget mellan detta land och Frankrike, förbjöd den nordtyska regeringen sina örlogsmän att uppbringa franske undersåtars handelsfartyg, och den preussiske konungen lät tillkännagifva detta för den franska regeringen, som lemnade meddelandet obeaktadt. Ingenting kunde vara naturligare än detta. Frankrike var 1870 en stark sjömagt, men Tyskland var det icke, och derför låg det i Tysklands intresse att öppet förklara sig för grundsatsen af enskild egendoms okränkbarhet till sjös.",0.0
1318,i-2v3FhtD8g6S1W4AxvDnpXL,riksdagen-records\data\1870\prot-1870--fk--0205.xml,https://betalab.kb.se/prot-1870--fk--0205/prot_1870__fk__0205-004.jp2/_view ,5,0.0,0.0,Banko- Utskottet:,0.0
1319,i-HZuhQGnwsqonPUCsBpVyER,riksdagen-records\data\1920\prot-1920--ak--011.xml,https://betalab.kb.se/prot-1920--ak--11/prot_1920__ak__11-000.jp2/_view ,1,0.0,0.0,RIKSDAGENS PROTOKOLL. 1920. Andra kammaren. Nr II.,0.0
1320,i-RCXJcWV2nzn6UAXw2JfRF4,riksdagen-records\data\1969\prot-1969--ak--036.xml,https://betalab.kb.se/prot-1969-höst-ak--36/prot_1969_höst_ak__36-011.jp2/_view ,12,0.0,0.0,om alkoholkonsumtionens inverkan på brottsligheten. Denna negativa inverkan är alltför uppenbar för att tarva några ytterligare kommentarer.,0.0
1321,i-8Atic4Uk5Y8igmXb5PijZo,riksdagen-records\data\1904\prot-1904--fk--040.xml,https://betalab.kb.se/prot-1904--fk--40/prot_1904__fk__40-053.jp2/_view ,54,0.0,0.0,"mannens utseende, af ett beslut af följande lydelse: att Kungl. Maj:ts förevarande proposition må på det sätt bifallas, att Riksdagen medgifver, att frågan om sträckningen af sjögränsen emellan Sverige och Norge från den i protokollet i sammansatt norskt och svenskt statsråd den 15 mars 1904 och i statsrådsprotokollet öfver civilärenden för den 26 mars 1904 omförmälda punkt XVIII ut i hafvet, så långt territorialgränsen går, må hänskjutas till afgörande af en särskild skiljedomstol, i öfverensstämmelse med hvad i protokollen är anfördt, dock med den förändring, att, därest de fyra först utsedda skiljemännen vid detta val stanna i lika röstetal, det åt skiljedomstolen lämnade upp-",0.0
1322,i-KBxYuaxETvVAUro2EmYUxE,riksdagen-records\data\1934\prot-1934--fk--020.xml,https://betalab.kb.se/prot-1934--fk--20/prot_1934__fk__20-027.jp2/_view ,28,0.0,0.0,"Sedan överläggningen ansetts härmed slutad, gjordes i enlighet med de yrkanden, som därunder framkommit, propositioner, först på bifall till vad utskottet i det nu föredragna betänkandet hemställt samt vidare på bifall till den i ämnet väckta motionen; och förklarades den förra propositionen, som upprepades, vara med övervägande ja besvarad.",0.0
1323,i-F5n4WRranBPdUgbPfrdeSv,riksdagen-records\data\1970\prot-1970--fk--030.xml,https://betalab.kb.se/prot-1970--fk--30/prot_1970__fk__30-054.jp2/_view ,55,0.0,0.0,Sedermera gjorde herr talmannen propositioner enligt dessa båda yrkanden och förklarade sig anse propositionen på bifall till utskottets hemställan vara med övervägande ja besvarad.,0.0
1324,i-F3ty2tvDYZiBVAJyNQCT7P,riksdagen-records\data\198788\prot-198788--070.xml,https://betalab.kb.se/prot-198788--70/prot_198788__70-033.jp2/_view ,34,0.0,0.0,"Jag tycker att statsrådet i den sista delen av sitt korta svar ger uttryck för denna oro, genom att redovisa det brev som han har erhållit från televerket. Det står i svaret: ”Det gäller enligt verket om ideella föreningars teletaxor fortsättningsvis skall subventioneras av övriga kunder — — —.” Det retar mig litet grand att Folkrörelsesverige skall behöva ta emot allmosor, som kallas subventioner.",0.0
1325,i-PndX74RxD4Up4LSAGRKjwQ,riksdagen-records\data\1873\prot-1873--ak--0326.xml,https://betalab.kb.se/prot-1873--ak--0326/prot_1873__ak__0326-092.jp2/_view ,93,0.0,0.0,"som ifrågavarande företag. Saken förhåller sig nemligen på följande sätt. Några personer inom orten förenade sig för att företaga sänkning af de båda ifrågavarande sjöarne, efter någon tids arbete och sedan de å företaget nedlagt stora summor, kunde de till följd af de svåra åren samt de motcångar, hvarmed företaget alltifrån början drabbats, icke bringa arbetet till slut, utan nödgades begära statsanslag till detsammas fullbordande. Sedan detta blifvit under form af lån och till belopp, långt understigande de uppoffringar delegarne nödgats underkasta sig, beviljadt, hafva arbetslönerna betydligt stigit och svårigheten att till något pris erhålla arbetsfolk ökats. Riksdagen anslog år 1868 34,700 riksdaler med vilkor att ränta samt amortering skulle från och med 1872 års slut erläggas. Oaktadt detta belopp och några tusen riksdaler dertill blifvit af bolaget använde på arbetet, har detsamma dock ej kunnat bringas till fulländning, utan är ännu ofullbordadt, och omkring 15,000 R:dr lära ännu af delegarne få tillskjutas för att få detsamma färdigt. Uppskof med räntebetalningen till den 1 Oktober innevarande år har äfven blifvit af Kongl. Maj:t beviljadt. Dertill kommer, att till följd af den missväxt, som år 1868 öfvergick orten, en mängd personer, som vid arbetets början voro delegare, gjort konkurs och måst afträda sina egendomar, hvars nye egare icke velat gå in i företaget. Styrelsen qvarstår väl och gör allt möjligt för att fullborda arbetet, men har icke förmåga dertill, emedan den är så skuldsatt. Skall nu denna styrelse, som står i ansvar för lånen, såväl af enskilda som af staten, betala ränta och amortering å sistnämnda lån, förrän arbetet blifvit färdigt, så går densamma alldeles under. "" Dessa statslån betalas på det sätt att, sedan arbetena blifvit färdiga, fördelas den genom sjösänkningen vunna marken på samtlige delegarne, hvarefter bestämmas deras bidrag till företaget, hvilka sedermera på samma gång som den allmänna skatteuppbörden ingå till statsverket, hvarefter de redovisas till Riksgälds-kontoret. Skulle icke det föreslagna uppskofvet beviljas, så skulle ledamöterne i styrelsen, hvilka varit nog energiska att ställa sig i spetsen för företaget, blifva nödgade att, förrän detsamma blifvit färdigt och någon återbetalning från delegarnes sida kan komma i fråga, till staten årligen utbetala ett belopp af 2,700 riksdaler, hvilket för styrelsen visserligen är mycket känbart, men deremot för staten af ringa betydenhet. Vi kunna väl skänka efter denna här lila kalfven, då vi förut gifvit bort så stora summor till nöt, såsom t. ex. då fråga var om anslag till hästafvelns befrämjande genom inköp af afvelsdjur. Jag hoppas att denna lilla kalfven skall få lefva i ännu några år, genom att Kammaren bifaller det begärda uppskofvet. Skulle Herrarne vilja bifalla hvad Kongl. Maj:t föreslagit, så har jag ingenting deremot, blott betryggande säkerhet ställes för lånets återbetalning. Att ledamöterne i styrelsen vilja återbetala statslånet, synes ju deraf att de vilja fortsätta dermed till dess detsamma blifvit färdigt och kostnaden på delegarne vederbörligen fördelad.",0.0
1326,i-Nc2ARGjFRkKwTLnqzKCDct,riksdagen-records\data\1873\prot-1873--ak--0224.xml,https://betalab.kb.se/prot-1873--ak--0224/prot_1873__ak__0224-002.jp2/_view ,3,0.0,0.0,Lag-Utskottets utlåtande N:is 5—38;,0.0
1327,i-6ty6zZ1JnZJL66jZWSZLzF,riksdagen-records\data\1923\prot-1923--ak--032.xml,https://betalab.kb.se/prot-1923--ak--32/prot_1923__ak__32-051.jp2/_view ,52,1.0,0.0,Ang. 'dyrtidstillägg åt befattnings-,1.0
1328,i-A8TNkauvvkqGpuRDbVCCpu,riksdagen-records\data\1912\prot-1912--ak--046.xml,https://betalab.kb.se/prot-1912--ak--46/prot_1912__ak__46-048.jp2/_view ,49,0.0,0.0,att olyckor i de flesta fall skulle kunna förekommas. Men har jord-,0.0
1329,i-Ecyz7Jfjp3qavfkboU3PVu,riksdagen-records\data\1952\prot-1952--ak--013.xml,https://betalab.kb.se/prot-1952--ak--13/prot_1952__ak__13-003.jp2/_view ,4,0.0,0.0,nr 541 av herr Sjölin m. fl.;,0.0
1330,i-3dhH5oJpVdww8phJa9WqFR,riksdagen-records\data\198182\prot-198182--176.xml,https://betalab.kb.se/prot-198182--176/prot_198182__176-003.jp2/_view ,4,0.0,0.0,Jordbruksutskottets betänkande 1981/82:36 Ändring i skogsvårdslagen m. M. ......ssssssssssos,0.0
1331,i-PRVx61pmzLGi34WMNE1snp,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"1:0) angående förordnande av en statsrådsledamot att utöva der befattning med riksdagsärenden, som enligt $ 46 riksagsordningen tillkommer en ledamot av statsrådet, och",0.0
1332,i-SUpi7ryrL2ZTMJTgFQkNRv,riksdagen-records\data\1901\prot-1901--ak--043.xml,https://betalab.kb.se/prot-1901--ak--43/prot_1901__ak__43-008.jp2/_view ,9,1.0,0.0,N:o 43.,1.0
1333,i-9SogDCm4MnD5om4HqjM6ux,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,"Holmberg, Bo;",0.0
1334,i-VBBcgxcvAUUfWU4WHLatmy,riksdagen-records\data\1875\prot-1875--ak--054.xml,https://betalab.kb.se/prot-1875--ak--54/prot_1875__ak__54-048.jp2/_view ,49,0.0,0.0,"Jag anser det vara synnerligen angeläget, att den största försigtighet iakttages vid det metriska systemets genomförande, emedan jag är förvissad om, att det i sin praktiska tillämpning kommer att för den stora allmänheten medföra ganska stora svårigheter. Jag medgifver gerna, att frågan om dess antagande blott är en tidsfråga, och jag skulle ock kunna gifva rätt åt den åsigten, att olägenheterna måhända blefve större i samma mån som frågans afgörande blefve uppskjuten. Men jag vill hafva sagdt, och jag vill hafva till protokollet antecknadt, att det är min fullkomiiga öfvertygelse, att systemets genomförande och dess praktiska tillämpning kommer att för den stora allmänheten medföra betydliga svårigheter.",0.0
1335,i-LNwU3wFSyTk59ntaL7XeKT,riksdagen-records\data\1952\prot-1952--fk--008.xml,https://betalab.kb.se/prot-1952--fk--8/prot_1952__fk__8-032.jp2/_view ,33,0.0,0.0,"Herr ELOWSSON, NILS:",0.0
1336,i-235fMJYt62onYryPD6426N,riksdagen-records\data\1958\prot-1958-a-fk--018.xml,https://betalab.kb.se/prot-1958-a-fk--18/prot_1958_a_fk__18-012.jp2/_view ,13,0.0,0.0,Nr 18 13,0.0
1337,i-Wyg31BgBVDiTzD9RSMj4AA,riksdagen-records\data\198384\prot-198384--151.xml,https://betalab.kb.se/prot-198384--151/prot_198384__151-085.jp2/_view ,86,1.0,0.0,Granskning av statsrådens tjänsteutövning m. m.,1.0
1338,i-JR9gKwurKiXYRuHwCxTWKF,riksdagen-records\data\1927\prot-1927--fk--003.xml,https://betalab.kb.se/prot-1927--fk--3/prot_1927__fk__3-028.jp2/_view ,29,0.0,0.0,"Herr greve och talman! Den föreliggande budgeten har på många håll fått ett så rikligt erkännande, att jag i den vägen ingenting behöver tillägga. Jag delar den uppfattning, som i det avseendet här kommit till uttryck. Jag har emellertid ett par små anmärkningar att göra.",0.0
1339,i-EAz75afeYDE95QQBjdP94j,riksdagen-records\data\1882\prot-1882--ak--042.xml,https://betalab.kb.se/prot-1882--ak--42/prot_1882__ak__42-014.jp2/_view ,15,0.0,0.0,"2093 Lön. 2 = Summa. RR AA Rr Kronor. 1 Chefooooooooooee se =-= == === | 13000/3,000) 10,000 Jordbruksafdelningen: 1 tredje gradens tjensteman |4,400/2,000] 6,400 :0 4,40012,000] 6,400 1 första gradens tjensteman|1,80011,200! 3,000 1 d:o 1,800/1,200) 3,000 Skogsafdelningen: 1 tredje gradens tjensteman|4,40012,000) 6,400 d:o 8,80014,000) 12,800 1 första gradens tjensteman|1,800/1,200) 3,000 3 d:o 5,40013,600) 9,000 1 första gradens tjensteman (ombudsman) |1,800/1,200) 3,000 1 d:o (registrator)|1,80011,200] 3,000 1 förste vaktmästare......... 800) 300) 1,100+) 1 andre [HV 500! 300 800) 1 d:o d:0 moon. 500) 300 800”) Anslag till vikariatsersättning, arvoden åt 'amanuenser och extra biträden, renskrifningsoch tryckningskostnader ............ — | — | 22,300 Inspektionsresor ............... — | — 4.000 Summa| — | — | 95,000",0.0
1340,i-PZCGezi6RxK3Yfk3UN3mpp,riksdagen-records\data\1937\prot-1937--fk--039.xml,https://betalab.kb.se/prot-1937--fk--39/prot_1937__fk__39-087.jp2/_view ,88,0.0,0.0,"att riksdagsmannaarvodets belopp skulle bestämmas i den särskilda stadga,",0.0
1341,i-3KB1uEhX1kTfPxJLzyHumu,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,"Det mest allvarliga i statsrådet Hellströms svar är självfallet slutet, där han antyder att regeringen, om dessa omförhandlingar inte leder till resultat, kan tänka sig att införa ett helt annat skyddssystem, nämligen s. k. globalkontingenter. Låt mig, herr talman, omedelbart säga att jag tycker att det vore en skandal om Sverige skulle ta initiativ till en så påtagligt protektionistisk åtgärd som införande av globalkontingenter. Jag kunde här räkna upp en mängd nackdelar som skulle uppstå för människorna i detta land om vi införde globalkontingenter. Låt mig bara uppehålla mig vid det grundläggande handelspolitiska argumentet.",0.0
1342,i-Th1MBdkPzUFSYZghQ5aihH,riksdagen-records\data\1883\prot-1883--fk--017.xml,https://betalab.kb.se/prot-1883--fk--17/prot_1883__fk__17-010.jp2/_view ,11,0.0,0.0,"På grund af hvad jag nu anfört får jag vördsamt anhålla om bifall till min motion, med afslag å Utskottets hemställan.",0.0
1343,i-C8GamGKrLPrYj6nnrg5wym,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,Herr talman! Först får jag tacka min företrädare för hans lyckönskningar.,0.0
1344,i-6zaBhFTUSyiUNeu3SZfXX2,riksdagen-records\data\1958\prot-1958-b-fk--007.xml,https://betalab.kb.se/prot-1958-b-fk--7/prot_1958_b_fk__7-034.jp2/_view ,35,0.0,0.0,"»Odling av färskpotatis är av stor ekonomisk betydelse för jordbruket i de bygder, där den bedrives. Samtidigt är den mycket arbetskrävande och dyrbar samt utsatt för hård konkurrens från länder med bättre klimatiska förhållanden. Det synes utskottet därför angeläget, att gränsskyddet för denna odling anordnas efter ett system, som medger bästa möjliga anpassning efter de aktuella prisoch avsättningsförhållanden på potatismarknaden, som kan uppstå. Utskottet delar den i motionen II: B 157 framförda meningen, att detta krav tillgodoses bätt-",0.0
1345,i-Gd2UMxeBZj3c3Ub2tLnK1B,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,"Upplästes fyra till kammaren inkomna protokoll, så lydande:",0.0
1346,i-7SjfNLtpHkoSgQ6vYm6TeF,riksdagen-records\data\1932\prot-1932--ak--002.xml,https://betalab.kb.se/prot-1932--ak--2/prot_1932__ak__2-003.jp2/_view ,4,0.0,0.0,"Vidare anställdes val av de två ledamöter, vilka jämte två ledamöter av första kammaren skulle hava inseende över riksdagens kansli; och blevo därtill valda:",0.0
1347,i-K1ACRkRYA3P9GGthH4q8Zx,riksdagen-records\data\1886\prot-1886--fk--024.xml,https://betalab.kb.se/prot-1886--fk--24/prot_1886__fk__24-040.jp2/_view ,41,0.0,0.0,"En talare framhöll, att Norrland hade nog kommunikationsmedel, då det har sina ångbåtar. Jag önskar verkligen få se den talaren göra en resa till Norrbotten under den tid af åtta månader af året, då sjöfarten är stängd. Jag tror han skulle blifva den förste att yrka på jernvägar dit, om han behöfde göra en sådan resa om igen. Det är verkligen egendomligt höra honom påstå, att, ehuru kommunikationerna äro stängda nära 2-delar af året, samfärdseln likväl är bra och alldeles tillräcklig.",0.0
1348,i-VNckorv3uwCa5DH54LAtvR,riksdagen-records\data\1940\prot-1940--fk--029.xml,https://betalab.kb.se/prot-1940--fk--29/prot_1940__fk__29-012.jp2/_view ,13,0.0,0.0,"Föredrogs och hänvisades till jordbruksutskottet Kungl. Maj:ts proposition nr 263, angående åtgärder för lagring av brännoljor för jordbrukets behov.",0.0
1349,i-AjYJpuCDEVwpy9Jf4LRH92,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,Punkterna 86—111. Vad utskottet hemställt bifölls.,0.0
1350,i-4cvNwXnxR5R2WxwpHg2hk5,riksdagen-records\data\1940\prot-1940--fk--029.xml,https://betalab.kb.se/prot-1940--fk--29/prot_1940__fk__29-012.jp2/_view ,13,0.0,0.0,"till den. Jag frågade en gång en mycket framstående kommunist, huruvida",0.0
1351,i-7CYjZDGamfLRTR1hfRrbog,riksdagen-records\data\1910\prot-1910--fk--004.xml,https://betalab.kb.se/prot-1910--fk--4/prot_1910__fk__4-008.jp2/_view ,9,0.0,0.0,Föredrogos och lades till handlingarna bankoutskottets den 29 sistlidne januari bordlagda memorial:,0.0
1352,i-2nz1pmGFSazRnxUKvzTGPa,riksdagen-records\data\1953\prot-1953--fk--011.xml,https://betalab.kb.se/prot-1953--fk--11/prot_1953__fk__11-045.jp2/_view ,46,0.0,0.0,"Herr talman! Jag måste med ganska stort beklagande konstatera den negativa syn kommunikationsministern tycks ha på SJ:s verksamhet, när han i sitt anförande säger att det inte kan bli tal om att statens järnvägar skall starta busslinjer, där den enskilda företagsamheten inte ens har försökt göra det.",0.0
1353,i-VdBhY8rQAHkdMxq2qD4Ggw,riksdagen-records\data\1937\prot-1937--fk--039.xml,https://betalab.kb.se/prot-1937--fk--39/prot_1937__fk__39-087.jp2/_view ,88,0.0,0.0,"2. För lagtima riksdag, som ej enligt $ 5 upplöses, innan den varit fyra månader tillsammans, så ock för sådant senare sammanträde av lagtima riksdag, som i 8 5 avses, utgår till ledamot av riksdagen, som är bosatt å ort där riksdagen hålles, arvode med tre tusen kronor samt till annan",0.0
1354,i-MhgVA5SCmrSesmtG9csXYV,riksdagen-records\data\1879\prot-1879--ak--041.xml,https://betalab.kb.se/prot-1879--ak--41/prot_1879__ak__41-042.jp2/_view ,43,1.0,1.0,S ställen inom Herr P. Nilsson i Espö:,2.0
1355,i-JTP7ZM213pGFwzYrCqDuik,riksdagen-records\data\1946\prot-1946--fk--015.xml,https://betalab.kb.se/prot-1946--fk--15/prot_1946__fk__15-031.jp2/_view ,32,0.0,0.0,"Jag har rätt stor erfarenhet på detta område, då jag sedan åtskilliga år tillhör direktionen vid ett av våra sinnessjukhus och där vid flerfaldiga tillfällen fått framställningar från personalens sida om en ökning av personalen med hänsyn dels till den mycket stora och besvärliga överbeläggning, som ständigt måste ske, dels också — och icke minst — till den förändring, höll jag på att säga, av patientklientelet, en förändring, som har kommit att uppstå närmast till följd av att landstingen ha hem för lättskötta sinnessjuka, vilka då i främsta rummet gå till landstingets sjukvårdsanstalter, under det att de mer svårskötta fallen stanna kvar vid de statliga sjukhusen, där man alltså måste sköta dem. När det då samtidigt föreligger en sådan oerhörd överbeläggning, som varit fallet under de senaste åren, förstår man, att arbetet blir i en alldeles oerhört hög grad pressande för den personal, som skall handha dessa så betydelsefulla uppgifter.",0.0
1356,i-SumErWGUVKWs5AvCB5gu3A,riksdagen-records\data\1964\prot-1964--fk--011.xml,https://betalab.kb.se/prot-1964--fk--11/prot_1964__fk__11-062.jp2/_view ,63,0.0,0.0,"Utskottet har när det yrkat avslag på motionen hänvisat till att det i statsverkspropositionen finns en redogörelse om att en proposition eventuellt skulle komma och har även hänvisat till ett interpellationssvar, som inrikesministern lämnade här i vintras. Om man läser igenom både interpellationssvaret och statsverkspropositionen finner man att ingenting finns som säger att det skall komma en proposition i denna fråga. Det står att en proposition eventuellt kan komma eller kanske med en ännu mjukare skrivning.",0.0
1357,i-HhQnTSjqNazgEMHPJ4i1eL,riksdagen-records\data\1893\prot-1893--ak--021.xml,https://betalab.kb.se/prot-1893--ak--21/prot_1893__ak__21-060.jp2/_view ,61,0.0,0.0,"uttala mina sympatier för motionen. Det är ju alldeles gifvet att jag hyser dem, men jag har dock kommit till samma resultat som herr Hedin och kan sålunda icke yrka bifall till motionen. Jag vill emellertid i sjelfva saken be att få göra en erinran. Jag är nemligen af den uppfattning, att afgörandet, huruvida minuteringsoch utskänkningsställen skola få finnas inom en ort, icke bör kunna fattas genom enkel majoritet. Skulle man komma derhän, att man endast med några få rösters pluralitet afgjorde denna fråga, kunde lätt bittra strider uppstå, och följden skulle säkerligen icke alltid blifva fördelaktig för oss nykterhetskämpar. Jag känner mig mycket tveksam vid att beträda en sådan väg, och jag vill hänvisa till en bestimmelse i detta hänseende i det engelska lagförslaget, hvarigenom fordras ”/s majoritet för att dylikt beslut skall gälla som lag. Genom antagandet af ett sådant stadgande försvåras nog arbetet för nykterhetsvännerna, men å andra sidan förvärfvas en stabilitet, som eljest vore svår att ernå; hvad man en gång vunnit blir lättare att hålla kvar.",0.0
1358,i-CuuoyZFtctwSUkLT5ZByfj,riksdagen-records\data\1964\prot-1964--fk--011.xml,https://betalab.kb.se/prot-1964--fk--11/prot_1964__fk__11-062.jp2/_view ,63,1.0,0.0,Onsdagen den 11 mars 1964,1.0
1359,i-HiWyb1HptfFdgtV58VxyGS,riksdagen-records\data\1961\prot-1961--ak--017.xml,https://betalab.kb.se/prot-1961--ak--17/prot_1961__ak__17-040.jp2/_view ,41,0.0,0.0,"Ett annat argument för förslaget att självrisken skulle kunna täckas genom lån är att — vilket redan påpekats i debatten — vissa grödor, framför allt trädgårdsodlarnas, i varje fall tills vidare står helt utanför det föreslagna skördeskadeskyddet. Jag anser att det hade varit naturligt, att departementschefen eller utskottet hade i överensstämmelse med remissyttrandena från många olika håll, vilka herr Haeggblom nyss berört, lagt fram förslag om skördeskadelån. Så är nu tyvärr inte fallet, utan den tanken har i stället förts fram i reservation nr 3 av jordbruksutskottets högerledamöter och centerpartister.",0.0
1360,i-BSFfSNZT8o2fTmN6cJyWYP,riksdagen-records\data\1932\prot-1932--ak--044.xml,https://betalab.kb.se/prot-1932--ak--44/prot_1932__ak__44-062.jp2/_view ,63,0.0,0.0,"Det är självfallet, herr talman, att jag fullt ansluter mig till reservationen och kommer att rösta för densamma. Då jag emellertid vet, att det finnes åtskilliga av kammarens ledamöter, som anse sig böra rösta för utskottets förslag, därför att de dock anse, att i denna tid av oerhörd arbetslöshet man bör taga vara på dessa tillfällen till arbete, men å andra sidan gärna äro med om",0.0
1361,i-HS2ow9BtowAxN4MyJpjz91,riksdagen-records\data\1918\prot-1918--ak--022.xml,https://betalab.kb.se/prot-1918--ak--22/prot_1918__ak__22-054.jp2/_view ,55,0.0,0.0,& 10.,0.0
1362,i-BuErmMucBy7Zm2L4RVgaNb,riksdagen-records\data\1903\prot-1903--fk--012.xml,https://betalab.kb.se/prot-1903--fk--12/prot_1903__fk__12-000.jp2/_view ,1,0.0,0.0,Fredagen den 13 februari.,0.0
