id,file,page_link,page_number,marginal_text,merged,text_line,posLeft,posUpper,posRight,posLower,year,relative_page_number,even_page,second_chamber,unicameral
i-SatDZoXzvLyg1vdfKd5889,riksdagen-records\data\1970\prot-1970--fk--030.xml,https://betalab.kb.se/prot-1970--fk--30/prot_1970__fk__30-054.jp2/_view ,55,0.0,0.0,Därjämte hade 8 ledamöter tillkän-,502.66240681576147,802.0758768790265,862.6198083067093,814.9606299212599,1970.0,586.9565217391305,1.0,0.0,0.0
i-CkVySCiB7QCyCcHAY2HH4C,riksdagen-records\data\1936\prot-1936--fk--032.xml,https://betalab.kb.se/prot-1936--fk--32/prot_1936__fk__32-007.jp2/_view ,8,0.0,0.0,"sammansatta andra lagoch jordbruksutskottets utlåtande nr 2, i anledning av Kungl. Maj:ts proposition med förslag till lag om ändrad lydelse av 4 och 5 $$ skogsvårdslagen den 15 juni 1923 (nr 212) m. m. jämte i ämnet väckta motioner.",138.00424628450105,165.83094555873924,934.1825902335456,223.8538681948424,1936.0,1000.0,0.0,0.0,0.0
i-SF8wWANgRWvE9nE6gAxBr4,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"Överläggningen förklarades härmed avslutad. Herr talmannen gav propositioner på 1:0) godkännande av utskottets förslag till lydelse av förevarande paragraf, 2:0) godkännande av 1 kap. 3 $ i det av herr Borell m. fl. regervationsvis framlagda förslaget till lag om arv samt 3:0) godkännande av paragrafen i den lydelse, som föreslagits i den av herr Åkerman m. fl. avgivna, vid paragrafen fogade reservationen; och fann herr talmannen den förstnämnda propositionen vara med övervägande ja besvarad. Votering begärdes likväl av herr af Ekenstam, varför herr talmannen för bestämmande av kontrapropositionen ånyo upptog de båda återstående propositionerna, av vilka därvid den under 2:0) angivna nu antogs till kontraproposition. I överensstämmelse härmed blev efter given varsel följande voteringsproposition uppläst och godkänd samt anslagen:",133.16062176165804,576.8413597733711,915.5440414507772,757.4362606232295,1928.0,754.9019607843137,0.0,1.0,0.0
i-FzoPsGXbT9o8uCMzAPJyhq,riksdagen-records\data\1934\prot-1934--fk--020.xml,https://betalab.kb.se/prot-1934--fk--20/prot_1934__fk__20-027.jp2/_view ,28,0.0,0.0,"På sätt utskottet under punkten A i ovannämnda redogörelse anfört, hade i motionen I: 12 av herr Lindhagen yrkats, att riksdagen ville besluta följande ändrade lydelse av 18 kap. 16 $ strafflagen:",150.47518479408657,844.7050461975834,942.9778247096093,889.4811656005686,1934.0,509.4339622641509,0.0,0.0,0.0
i-3PaaCZzFaBdohRMXek4eDW,riksdagen-records\data\1942\prot-1942--fk--019.xml,https://betalab.kb.se/prot-1942--fk--19/prot_1942__fk__19-059.jp2/_view ,60,0.0,0.0,"Att det från företagarhåll förekommit något enstaka fall, där önskvärd eller nödvändig solidaritet med det allmännas intressen ej visats, glunkas det om. Man får väl antaga, att det är just dessa fall, som föranlett denna säregna lagstiftning. Men man frågar sig dock härvid: har det icke i detta fall använts större våld än nöden kräver? Man tycker, att det borde ha kunnat utfinnas andra vägar att komma till rätta med dessa fåtaliga illojala än att skära hela den stora och lojala svenska industrien över en kam på detta för den, man måste nästan säga, förnedrande sätt som nu skett. Med eller utan den föreslagna lagstiftningen kommer denna industri att i fortsättningen som hittills beredvilligt ställa sina resurser till förfogande för allt som kan främja vår försörjning och vårt försvar, men den fåtaliga kategori av företagare och uppfinnare i detta land, som saknar sinne för de förpliktelser, vartill ett läge som det närvarande förpliktar såväl enskilda som företag, kommer icke — med undantag kanske för dem, som eventuellt i detta nu kunna vara upptäckta — att nås av den föreslagna lagstiftningen. Därtill finns det alltför många kryphål, som lagstiftningsvis icke torde kunna tilltäppas, i synnerhet sedan en lagstiftning tillkommit, som i tid varnar dessa illojala. Det blir därför närmast den lojala industrien, som drabbas av den nu tilltänkta lagstiftningen.",158.30721003134795,227.20848056537102,946.7084639498433,494.34628975265014,1942.0,830.9859154929577,0.0,0.0,0.0
i-NPvzDyg7SQFBjQEqUL1U1U,riksdagen-records\data\198586\prot-198586--051.xml,https://betalab.kb.se/prot-198586--51/prot_198586__51-055.jp2/_view ,56,0.0,0.0,"Herr talman! Först ett par ord om det avsnitt i utskottets betänkande som gäller undervisning i svenska för invandrare. Detta har gett upphov till två reservationer, och jag skall mycket kort kommentera dem.",70.2179176755448,723.67717797969,718.321226795803,790.4863709246392,1985.0,859.375,0.0,0.0,1.0
i-YDUuQpj5ZtJ5FYpEb1LdMC,riksdagen-records\data\197879\prot-197879--054.xml,https://betalab.kb.se/prot-197879--54/prot_197879__54-163.jp2/_view ,164,0.0,0.0,"Enlund, Eric, jordbruksminister 22, 23",119.5065535851966,281.86144896879955,442.5597532767926,294.5531464833421,1978.0,981.9277108433735,0.0,0.0,1.0
i-Bu4FQfR3CMvFFAboNbPxk7,riksdagen-records\data\1938\prot-1938--ak--006.xml,https://betalab.kb.se/prot-1938--ak--6/prot_1938__ak__6-011.jp2/_view ,12,0.0,0.0,nr 215 av herr Hallagård;,171.38364779874212,620.6652512384996,447.0649895178197,634.8195329087049,1938.0,647.0588235294118,0.0,1.0,0.0
i-AkZP26uKcCbgoMa1UQ3qHV,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,"Om reformarbetet däremot i alltför obetydlig utsträckning tar fasta på de ändrade förutsättningar och förhållanden som kan tänkas råda på något längre sikt, finns risk för att reforminsatserna förr eller senare visar sig vara antingen otillräckliga eller i sämsta fall helt felaktiga. Till yttermera visso kanske den samhällsekonomiska situationen i ett dylikt läge omöjliggör en effektiv uppföljning eller modifiering av respektive reformer. Detta kan i sin tur ge upphov till antingen drastiska åtgärder från statsmakternas sida, som gör att den ursprungliga reformverksamhetens syfte förfelas, eller också en »låt-gå-politik», som endast i teorien mäktar genomdriva reformkraven.",132.6963906581741,146.34146341463415,513.2696390658175,428.2639885222382,1965.0,600.0,0.0,0.0,0.0
i-DWpFEQfadYPykZeNM19XMD,riksdagen-records\data\1932\prot-1932--fk--024.xml,https://betalab.kb.se/prot-1932--fk--24/prot_1932__fk__24-011.jp2/_view ,12,1.0,1.0,"aktiebolaget. 1930, har också låtit förslaget ligga till sig.",50.0,108.02251935256861,600.0,124.56016889514426,1932.0,423.0769230769231,0.0,0.0,0.0
i-EyfuZAavku7eLS8awu9UU6,riksdagen-records\data\1882\prot-1882--ak--042.xml,https://betalab.kb.se/prot-1882--ak--42/prot_1882__ak__42-014.jp2/_view ,15,1.0,0.0,N:o 42.,836.1970217640321,76.77760968229954,903.2073310423826,88.12405446293495,1882.0,400.0,1.0,1.0,0.0
i-P7hJy8mfc96rptLW6sGXuT,riksdagen-records\data\1944\prot-1944--ak--004.xml,https://betalab.kb.se/prot-1944--ak--4/prot_1944__ak__4-002.jp2/_view ,3,0.0,0.0,Dessa personer hade alltså utsetts till suppleanter i andra tillfälliga utskottet.,82.4524312896406,511.6772823779193,877.9069767441861,537.5088464260439,1944.0,71.42857142857143,1.0,1.0,0.0
i-QYYj3aM9BM5yNcxKtndvyU,riksdagen-records\data\1898\prot-1898--fk--017.xml,https://betalab.kb.se/prot-1898--fk--17/prot_1898__fk__17-019.jp2/_view ,20,0.0,0.0,"Mot förslaget har det gjorts åtskilliga anmärkningar, bland annat den, att icke några verkliga missbruk egt rum genom aktiebolags rösträtt, och att det således icke förefunnes någon nödvändighet att inskränka denna. Jag är emellertid icke viss om, att icke ganska stora missbruk egt rum, utan jag tror tvärtom, att så skett på många håll. Äfven om Konungens befallningshafvande icke fått reda på sådant, så har man dock rätt ofta, om man följt med i pressen, sett uppgifter om missbruk af ifrågavarande anledning. Möjligen har det legat någon öfverdrift i framställningen härom, men ""ingen rök utan eld""; och äfven om missbruket icke varit stort, så kan det dock icke nekas, att den nuvarande lagen medgifver möjlighet till missbruk.",192.4360400444939,518.1956027293404,919.9110122358176,701.6679302501896,1898.0,655.1724137931034,0.0,0.0,0.0
i-2hfNUEb2UgYQP76yMLtY9i,riksdagen-records\data\1896\prot-1896--fk--003.xml,https://betalab.kb.se/prot-1896--fk--3/prot_1896__fk__3-007.jp2/_view ,8,1.0,0.0,Statsverkspropositionen.,67.3289183222958,87.38601823708207,179.3598233995585,112.46200607902736,1896.0,269.2307692307692,0.0,0.0,0.0
i-W4a9bjP7LA72bAzE9V2gb4,riksdagen-records\data\1878\prot-1878--ak--053.xml,https://betalab.kb.se/prot-1878--ak--53/prot_1878__ak__53-020.jp2/_view ,21,1.0,1.0,"karl, i likhet med den indelte soldaten — hvilkens krigstjenst är fri- Angående villig samt godtgjord medelst värfningspenningar och årslön — genom landtförsraallmän lag tvingades att följa Konungen på »ledung», hvilken skyl- —7ets orddighet, enligt den bistoriska bevisningen, tillhörde de »utskrifne», och BARA; nu, enligt knektekontrakten, tillhör den indelta armén, men hvar- (FORS) ifrån provinsernas öfriga inbyggare, på grund af nyssnämnda kon-",51.29682997118155,74.32181345224824,914.6974063400576,170.94017094017093,1878.0,384.61538461538464,1.0,1.0,0.0
i-Dux1aZ24jhCrt3YSGcnSGX,riksdagen-records\data\1975\prot-1975--058.xml,https://betalab.kb.se/prot-1975--58/prot_1975__58-114.jp2/_view ,115,1.0,0.0,Nr 58,772.3509933774835,51.968503937007874,831.9536423841059,63.517060367454064,1975.0,780.8219178082192,1.0,0.0,1.0
i-DATYsKyVF2DSVGEHCg4iNm,riksdagen-records\data\1935\prot-1935--fk--033.xml,https://betalab.kb.se/prot-1935--fk--33/prot_1935__fk__33-007.jp2/_view ,8,0.0,0.0,"Ja, nyss sades det, att vi många gånger ha debatterat frågan och att spörsmålet lämnats olöst. Och 1921 och flera andra gånger har det sagts, att man icke föreslagit någon principiellt riktig lösning av frågan. Kanske icke heller nu är någon principiellt riktig lösning föreslagen. Men det är beroende på att man vill försöka tillmötesgå kravet på att de, som oförskyllt icke kunna betala sina skatter, ej skola drabbas av den hårdhet, som kunde sägas ligga i en efter fullt principiella linjer föreslagen lösning. MHårdheten ha vi försökt undgå genom det ena året, som vederbörande så att säga får respit för. Dessutom tänker man, att de, som under ett eller annat år icke kunna betala sina utskylder, icke skulle bli påförda skatt och således bilda ett undantag från den, som det säges, hårda regeln.",149.42528735632186,516.3468372423596,938.871473354232,681.592039800995,1935.0,212.12121212121212,0.0,0.0,0.0
i-BVaprtdiRMAXWgMxvF6FRj,riksdagen-records\data\1889\prot-1889--ak--026.xml,https://betalab.kb.se/prot-1889--ak--26/prot_1889__ak__26-009.jp2/_view ,10,0.0,0.0,"telefonsamtal till station utom Göteborg och då blir nog äfven deras årsafgift 120 kr. Hos oss i Gefle betalade vi förra året 30 kronor för hvarje apparat, och för innevarande år är afgiften nedsatt till 25 kronor. För detta pris får jag telefonera öfver både Gestrikland, Helsingland och Dalarne, så långt vägen räcker! Jag har just låtit sätta upp på väggen här i sammanbindningsbanan en telefonkarta, hvaraf man kan se, hur långt vi kunna komma 1 afseende på telefonering för en afgift af 25 kronor om året. I längden blir skilnaden naturligtvis ännu mera betydlig. Tager jag t. ex. en tidrymd af 10 år och telefonafgiften sättes till 125 kronor om året, så gör mig detta 1,250 kronor. Tar jag nu återigen årsafgiften till endast 30 kronor, så gör den för 10 år endast 300 kronor. Våra linier i Gefle kosta i anläggning för hvarje med apparat 275 kronor. Alltså, våra telefoner kosta oss för 10 år tillhopa 575 kronor. Sålunda hafva vi dem efter dessa 10 år '675 kronor billigare än vi skulle hafva dem, om vi varit telegrafverkets abonnenter; och ändock ega vi sjelfva våra linier och våra telefonskåp, under det att de, som äro telegrafverkets abonnenter, icke ega en fot af tråden och ännu mindre något af skåpet! Afven om jag antar, att staten skulle nedsätta telefonafgiften till 30 kronor om året, så blir det för 10 år 800 kronor, och då få vi 225 kronor öfver ändå, på samma gång vi äro egare af alltsammans, som jag nyss nämnde. Och skulle staten också nedsätta afgiften ända till 60 kronor, såsom herr finansministern tycktes antyda, så blir det ändå 600 kronor för 10 år, så att vi i allt fall göra en besparing på 25 kronor och derjemte ega våra nät och våra skåp. I ekonomiskt afseende blir sålunda allmänheten verkligen icke alls betjenad dermed, att den lokala telefonkorrespondensen kommer i händerna på telegrafverket. Ty icke lär väl statsverket göra några underverk på det området. Ser jag åter saken ur kommunikativ synpunkt och undersöker, hur den gestaltar sig i detta afseende, så är det uppenbart, att allmänheten blir mycket sämre betjenad, om de lokala telefonlinierna råka i händerna på telegrafverket. I Gefle hafva vi det nu så, att telefonstationen öppnas klockan sju om morgonen och stänges klockan tio på qvällen; men så snart sjöfarten börjas, så öppnas stationen klockan sex på morgonen och stänges klockan elfva på qvällen. Tro herrarna att telegrafverket, om Gefle telefonnät låge i dess händer, skulle låta beveka sig att efter sig företeende omständigheter öppna så tidigt som klockan sex på morgonen och stänga så sent som klockan elfva på qvällen? Ja, den som tror det, han har en tro, som är starkare än min. Huru telegrafverket går till väga och hvad man har att vänta, om telefonverksamheten kommer i dess händer, derpå skall jag be att få anföra ett talande exempel. Då fråga uppstod om telefonförbindelse mellan Eskilstuna och Stockholm, så åtog sig telegrafverket att lägga en sammanbindningslinie mellan dessa",208.33333333333334,106.07776519441299,949.2009132420092,906.7572668931673,1889.0,195.6521739130435,0.0,1.0,0.0
i-WZn1gDeHQpxKQEDvC6LLww,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,L. Nordenfelt. P. ov. Essen. I. Lyttkens. C. F. Toll.,312.5727590221187,771.7717717717718,823.0500582072177,811.936936936937,1880.0,500.0,0.0,0.0,0.0
i-X1imJEBrX6iAtP5YGjF9Rz,riksdagen-records\data\1916\prot-1916--fk--093.xml,https://betalab.kb.se/prot-1916--fk--93/prot_1916__fk__93-001.jp2/_view ,2,0.0,0.0,Anmäldes och godkändes riksdagens kanslis förslag till paragrafer i riksdagsbeslutet:,169.30917327293318,555.8086560364465,904.303510758777,589.2179195140471,1916.0,500.0,0.0,0.0,0.0
i-Eg18KL7nw938sUALupdgWj,riksdagen-records\data\1944\prot-1944--ak--032.xml,https://betalab.kb.se/prot-1944-höst-ak--32/prot_1944_höst_ak__32-060.jp2/_view ,61,0.0,0.0,"Sedan första kammaren efter en rätt kort debatt godkänt den reservation, som till utskottsutlåtandet fogats av herr Norman m. fl., föreställer jag mig, att mitt anförande icke behöver bli alltför långt, då jag nu går att något motivera denna reservation.",69.31216931216932,742.7046263345196,867.1957671957672,799.644128113879,1944.0,697.6744186046512,1.0,1.0,0.0
i-L3rB4L9PKbHV8Xr1RstAqB,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,"Såsom kammarens ledamöter torde erinra sig, aflät Riksdagen förra året en skrifvelse till Kongl. Maj:t med anhållan, det täcktes Kongl. Maj:t taga under öfvervägande, huruvida icke, utan men för härens fältmessiga utbildning, regementsmötena vid infanteriet och kavalleriet inom de hufvudsakligen spanmålsproducerande delarne af södra och det s. k. mellersta Sverige från och med år 1897 skulle kunna utsättas så tidigt, att de kunde afslutas omkring midten af augusti månad. Denna skrifvelse utstäldes af regeringen till utlåtande af vederbörande militära myndigheter, och regeringen var redan temligen snart färdig med sitt svar, som blef, att skrifvelsen icke skulle till vidare åtgärd föranleda.",74.61024498886415,180.334092634776,804.0089086859689,376.61351556567956,1897.0,897.9591836734694,1.0,1.0,0.0
i-HEVtsTRnzm4B8vkRx8yMQF,riksdagen-records\data\1911\prot-1911--fk--033.xml,https://betalab.kb.se/prot-1911--fk--33/prot_1911__fk__33-021.jp2/_view ,22,1.0,0.0,ligare ett järnvägsspår mellan Rön-,78.19634703196347,108.70377288008966,195.2054794520548,145.68546880836757,1911.0,262.5,0.0,0.0,0.0
i-VgNU1U4guKYiNXKqoHtqZQ,riksdagen-records\data\1867\prot-1867--ak--0411.xml,https://betalab.kb.se/prot-1867--ak--0411/prot_1867__ak__0411-037.jp2/_view ,38,0.0,0.0,"Den föreslagna $:n afser således att normera icke den enskilde ledamotens rätt att under en öfverläggning, som Konungens rådgifvare öfvervara, af dessa begära en eller annan upplysning rörande det ämne, hvarom öfverläggningen handlar, utan interpellationer utom dagordningen. I sistberörda afseende torde för hvarje oförvilladt omdöme framstå orimligheten deri, att hvilken enskild ledamot som helst skulle ega att medelst framställande af hvilka interpellationer honom behagade rigta en uppfordran till Rikets högste embetsmän att besvara dessa. Inrymmande af en slik rättighet åt enskild ledamot skulle alltför ofta gifva bekräftelse å det gamla ordspråket, att en tok kan fråga mera, än tio kloke män kunna besvara; ty det låter ju icke förneka sig, att en eller annan, utrustad med sådan frågvishet, möjligen kan få plats i Kammaren. Vid sådant förhållande lärer Kammaren icke kunna tillerkänna enskild ledamot rätt att få utom dagordningen framställa spörjsmål till Konungens rådgifvare. Mera afseende förtjenar den af Herr Björck framställda åsigt, att hvarje interpellation utom dagordningen, hvarom ett visst antal, t. ex. 30 ledamöter, sig förenade, skulle få delgifvas vederbörande rådgifvare. Men dels lärer ett stadgande i sådan syftning icke låta förena sig med grundlagen, hvilken för giltigheten af beslut förutsätter pluralitet, dels ock torde de yttrade farhågorna, att, om 8ms af Utskottets föreslagna ordalydelse blefve af Kammaren antagen, majoriteten kunde komma att undertrycka minoritetens interpellationer, vara ogrundade. I detta afseende åberopar jag exempel från Danmark, hvars folk och representation lika noggrannt som vi vårda sig om frihet och konstitutionela rättigheter. Enligt såväl Folkethingets som Landsthingets Forretnings-orden erfordras thingets samtycke, så vida en ledamot skall ega utom den allmänna dagordningen framställa spörjsmål till Regeringens medlemmar. Sist tillåter jag mig påpeka, hurusom interpellationen, om den af Kammaren understödjes och beslutas, erhåller en ojemförligt större kraft och betydelse, än om den får framställas af en enda ledamot eller ett fåtal ledamöter.",85.37279453614114,345.30490086045637,868.5258964143426,839.5061728395061,1867.0,902.439024390244,0.0,1.0,0.0
i-H3mnPaGAx8ENoxogZUGxTP,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,"Herr talmannen yttrade, att han efter samråd med andra kammarens talman finge föreslå, det första kammaren ville besluta att vid morgondagens sammanträde företaga val av valmän och suppleanter för utseende av ej mindre fullmäktige i riksbanken och i riksgäldskontoret än även suppleanter för riksdagens fullmäktige i nämnda bank och kontor.",464.0130861504907,248.39400428265523,864.7764449291167,392.57673090649536,1960.0,736.8421052631578,1.0,0.0,0.0
i-47ugZtRgkexvevSaMwfuKQ,riksdagen-records\data\1916\prot-1916--ak--057.xml,https://betalab.kb.se/prot-1916--ak--57/prot_1916__ak__57-017.jp2/_view ,18,0.0,0.0,"Det var en fråga, som herr Nilson i Örebro riktade till mig. Den hade ju nära nog interpellationens form, men den ligger ju strängt taget icke inom ramen för denna diskussion, och den torde behöva en viss utredning för att kunna till fullo besvaras. Jag vill emellertid säga så mycket som att sådana betydande svårigheter visat sig förenade med ombyggandet äv de fartyg, som man tänkt sig såsom depötfartyg för undervattensbåtarna, atl jag icke ansett mig kunna komma fram med förslag i den rikt ningen ännu, utan denna fråga är alltjämt föremål för vidare undersökning och utredning.",196.8503937007874,629.9694189602446,929.1338582677165,791.2844036697247,1916.0,283.3333333333333,0.0,1.0,0.0
i-G3xeRQpaRggDPbGrDeJYS1,riksdagen-records\data\1886\prot-1886--ak--004.xml,https://betalab.kb.se/prot-1886--ak--4/prot_1886__ak__4-001.jp2/_view ,2,0.0,0.0,Herr Wretlind:,234.04255319148936,240.0300978179082,840.1380103507763,256.2076749435666,1886.0,45.45454545454545,0.0,1.0,0.0
i-5tZVH2kcvLkiCBmbss6VQg,riksdagen-records\data\1944\prot-1944--fk--030.xml,https://betalab.kb.se/prot-1944-höst-fk--30/prot_1944_höst_fk__30-001.jp2/_view ,2,0.0,0.0,Föredrogos och hänvisades till behandling av lagutskott nedannämnda motioner:,136.892177589852,353.42368045649073,933.9323467230444,380.527817403709,1944.0,1000.0,0.0,0.0,0.0
i-Y4L63vvX4gpf8dCTezcm7Z,riksdagen-records\data\1952\prot-1952--ak--013.xml,https://betalab.kb.se/prot-1952--ak--13/prot_1952__ak__13-003.jp2/_view ,4,0.0,0.0,nr 544 av herr Orgård m. fl.;,579.1404612159329,202.95602018745493,875.2620545073376,216.65465032444123,1952.0,333.3333333333333,0.0,1.0,0.0
i-C2utNCPXwSjg6hGSNhv21d,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,Herr talman! Jag skall icke tillägga mera utan ber endast att få yrka bifall till den av herr Borell m. fl. avgivna reservationen.,141.96891191709847,385.2691218130311,920.7253886010362,418.20113314447593,1928.0,754.9019607843137,0.0,1.0,0.0
i-6M8MKRfPW3cbs3yaxZ4aap,riksdagen-records\data\1905\prot-1905--fk--012.xml,https://betalab.kb.se/prot-1905--fk--12/prot_1905__fk__12-003.jp2/_view ,4,0.0,0.0,"> — Petersson, A. HE., f. d. riksdagsman, Hamra, » 46 >",200.8220786846741,304.6875,899.0017615971815,320.3125,1905.0,250.0,0.0,0.0,0.0
i-MB3zhgrvhpYHYUkgT71bdS,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,ordförande i socialutskottet. Denna debatt har visat att behovet av personväxling där är större än i socialdepartementet.,254.4426494345719,52.29793977812995,909.5315024232633,81.88061278394083,1972.0,610.1694915254237,1.0,0.0,1.0
i-DDcb3JmAG1GVRSqkVTYtUp,riksdagen-records\data\1968\prot-1968--ak--007.xml,https://betalab.kb.se/prot-1968--ak--7/prot_1968__ak__7-019.jp2/_view ,20,0.0,0.0,"de mindre företagen ofta har större förutsättningar än de stora koncernerna då det gäller nyskapande. Det finns en naturlig tendens inom de stora företagen och deras utvecklingsoch forskningsavdelningar att i första hand syssla med marginella förbättringar av tidigare produkter och produktionsmetoder. Helt avvikande idéer har svårt att göra sig gällande i en stor organisation; nya uppslag och idéer fastnar lätt på vägen i administrationen. Det är vid lanserandet av nyskapande idéer som det lilla företaget har ett övertag. Ser man på utvecklingen i Sverige kan man också konstatera, att många storföretags köp av mindre företag har berott på att de velat komma över de mindre företagens produkter och produktionsidéer.",128.35349815886377,110.91487107029319,508.6796422935297,411.51536559519604,1968.0,575.7575757575758,0.0,1.0,0.0
i-BnstZGJkHFRUqq22v9sJzG,riksdagen-records\data\1899\prot-1899--fk--030.xml,https://betalab.kb.se/prot-1899--fk--30/prot_1899__fk__30-010.jp2/_view ,11,1.0,0.0,N:o 80.,825.9668508287292,76.30979498861048,892.817679558011,87.6993166287016,1899.0,625.0,1.0,0.0,0.0
i-MpRECx9eWfzEG2JwUF9eeJ,riksdagen-records\data\1907\prot-1907--ak--008.xml,https://betalab.kb.se/prot-1907--ak--8/prot_1907__ak__8-013.jp2/_view ,14,0.0,0.0,"Jo, Första Kammarens ställning uti hela vårt statsväsende skulle äfven efter den nya reformen blifva densamma som förut. Den lika befogenheten kamrarna emellan är uttryckligen bibehållen. Men det är icke blott det, som man här har att märka, utan äfven att den kammarens moraliska ställning uti samhället skulle blifva betydligt stärkt därigenom att, efter förslagsställarnes egen uppfattning, den komme att hvila på en så väsentligt bredare basis. På ett ställe — sid. 21 — i den af herr justitieministern framlagda propositionen heter det till och med, att »af de nu angifna siffrorna lärer med tillräcklig tydlighet framgå, att genom proportionella val i förening med den föreslagna begränsningen af den kommunala röstskalan de mindre bemedlades inflytande på valen till landstingen och Första Kammaren kommer att ökas i en grad, som torde utesluta allt tal om fåmansvälde». Det är ett stort ord detta. Jag anser det vara ett alldeles oriktigt ord, men det visar i alla fall, att ifrån deras sida, hvilka hålla på detta förslag, anser man sig härmed ha skapat en Första Kammare, icke längre hvilande på ett fåmansvälde, icke längre således i den ställning, att den måste förr eller senare böja sig för trycket af nationens stora flertal, utan verkligen en kammare, som kan med full kraft göra gällande hvad som i grundlagen är skrifvet om den lika behörigheten och myndigheten hos Riksdagens båda kamrar. Efter min uppfattning blir emellertid en författningsrevision, som i ett land som vårt stärker Första Kammarens ställning emot den direkt folkvalda kammarens — med hvilka grannlåter författningsrevisionen än må vara utsirad — till sina verkningar reaktionär.",204.28893905191873,432.977913175933,927.2009029345372,874.3335872048743,1907.0,342.10526315789474,0.0,1.0,0.0
i-Nh1SM16MVnurkzCUr3CUJd,riksdagen-records\data\1923\prot-1923--ak--028.xml,https://betalab.kb.se/prot-1923--ak--28/prot_1923__ak__28-059.jp2/_view ,60,1.0,0.0,"Nr 28. 60 Lördagen den 21 april, e. m.",107.26256983240224,63.40167046317388,679.8882681564246,75.93014426727412,1923.0,936.5079365079365,0.0,1.0,0.0
i-NJ2Nvc9B8orNqNCQe5PwKG,riksdagen-records\data\1927\prot-1927--fk--008.xml,https://betalab.kb.se/prot-1927--fk--8/prot_1927__fk__8-012.jp2/_view ,13,1.0,0.0,(Forts.),887.7338877338877,136.61971830985917,937.1101871101871,147.53521126760563,1927.0,444.4444444444444,1.0,0.0,0.0
i-NvymUyHApX2WTnDCwkiAuU,riksdagen-records\data\1948\prot-1948--ak--004.xml,https://betalab.kb.se/prot-1948--ak--4/prot_1948__ak__4-063.jp2/_view ,64,1.0,0.0,Onsdagen den 28 januari 1948.,390.13933547695603,48.675733715103796,690.7824222936764,61.202576950608446,1948.0,913.0434782608695,0.0,1.0,0.0
i-Y5omwyWqnCi46gWYPHx3HG,riksdagen-records\data\198788\prot-198788--070.xml,https://betalab.kb.se/prot-198788--70/prot_198788__70-033.jp2/_view ,34,0.0,0.0,"Sedan berörde jag något småföretagarnas situation. Det här med telefon och diverse kostnader när det gäller att driva en verksamhet är naturligtvis också en näringspolitisk fråga. Dessutom handlar det om en pålaga för folkrörelserna. Det skulle vara intressant — jag upprepar detta — att höra om regeringen tänker ta tillfället i akt och även titta på den biten. Det är ju onekligen så, att det är staten som äger televerket. Som ägare har staten självfallet rätt stora möjligheter att påverka de beslut som fattas av televerket.",291.63214581607286,540.8435664709023,960.23198011599,677.5226908702616,1987.0,687.5,0.0,0.0,1.0
i-FfcrWtEwLManGQpW5Z7nHA,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 383 av herr Starbäck;,184.70343392299688,160.2384291725105,430.8012486992716,173.2117812061711,1924.0,32.25806451612903,0.0,1.0,0.0
i-9XJi8JCTxksk9D9XSqCJjQ,riksdagen-records\data\1912\prot-1912--ak--004.xml,https://betalab.kb.se/prot-1912--ak--4/prot_1912__ak__4-012.jp2/_view ,13,0.0,0.0,"Ja; Den, det ej vill, röstar Nej; Vinner Nej, blifva högsta domstolens samtliga ledamöter bibehållna;»",67.55260243632337,476.3358778625954,779.0697674418606,582.824427480916,1912.0,800.0,1.0,1.0,0.0
i-Lw6qaSjuGTeR9mLUmMMGjX,riksdagen-records\data\198485\prot-198485--030.xml,https://betalab.kb.se/prot-198485--30/prot_198485__30-035.jp2/_view ,36,0.0,0.0,I de sex punkter som jordbruksministern redovisar talas inte om någon forskning på detta område. Men jag tror att detta är en av de främsta insatser som nu måste göras.,38.49372384937239,351.00742311770944,712.9707112970711,401.37857900318136,1984.0,673.0769230769231,0.0,0.0,1.0
